Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2022-02-16,ALLE,110.81279754638672,115.23999786376952,117.36000061035156,113.22000122070312,116.02999877929688,1991400.0
2022-02-17,ALLE,110.18775177001952,114.58999633789062,116.83999633789062,113.83000183105467,114.37000274658205,956200.0
2022-02-18,ALLE,109.74542999267578,114.12999725341795,115.6999969482422,113.30999755859376,114.41999816894533,539700.0
2022-02-22,ALLE,109.14924621582033,113.51000213623048,115.22000122070312,112.51000213623048,113.73999786376952,592000.0
2022-02-23,ALLE,105.35099792480467,109.55999755859376,114.41999816894533,109.0,113.91000366210938,997100.0
2022-02-24,ALLE,107.40878295898438,111.6999969482422,111.93000030517578,106.83000183105467,107.41000366210938,1108000.0
2022-02-25,ALLE,110.67816162109376,115.0999984741211,115.3499984741211,111.31999969482422,111.77999877929688,754700.0
2022-02-28,ALLE,110.12044525146484,114.5199966430664,115.12000274658205,112.87000274658205,114.3499984741211,995100.0
2022-03-01,ALLE,110.2262191772461,114.62999725341795,115.87000274658205,112.12999725341795,113.9800033569336,926500.0
2022-03-02,ALLE,112.86094665527344,117.37000274658205,118.4000015258789,115.2300033569336,115.86000061035156,772800.0
2022-03-03,ALLE,113.18790435791016,117.70999908447266,119.26000213623048,117.54000091552734,118.52999877929688,1074800.0
2022-03-04,ALLE,112.7840347290039,117.29000091552734,117.95999908447266,116.1500015258789,116.48999786376952,1040600.0
2022-03-07,ALLE,110.32237243652344,114.7300033569336,118.58999633789062,114.72000122070312,117.47000122070312,853700.0
2022-03-08,ALLE,107.14915466308594,111.43000030517578,116.7300033569336,111.33000183105467,115.25,1080100.0
2022-03-09,ALLE,110.13967895507812,114.54000091552734,116.16999816894533,113.37000274658205,113.37000274658205,652700.0
2022-03-10,ALLE,108.56269073486328,112.9000015258789,114.29000091552734,111.80999755859376,113.08000183105467,526400.0
2022-03-11,ALLE,107.03376770019533,111.30999755859376,113.98999786376952,111.27999877929688,113.7699966430664,432800.0
2022-03-14,ALLE,107.649169921875,111.9499969482422,113.62999725341795,110.01000213623048,112.1500015258789,629900.0
2022-03-15,ALLE,110.47696685791016,114.47000122070312,114.93000030517578,111.94000244140624,112.3499984741211,611500.0
2022-03-16,ALLE,112.37825012207033,116.44000244140624,117.70999908447266,114.1500015258789,115.2699966430664,633400.0
2022-03-17,ALLE,113.68115234375,117.79000091552734,118.66999816894533,114.79000091552734,115.51000213623048,575300.0
2022-03-18,ALLE,114.0189437866211,118.13999938964844,118.37999725341795,116.1500015258789,117.83000183105467,936300.0
2022-03-21,ALLE,113.15999603271484,117.25,118.93000030517578,116.08999633789062,117.62999725341795,599300.0
2022-03-22,ALLE,113.37232208251952,117.47000122070312,118.19000244140624,116.9000015258789,117.44000244140624,490200.0
2022-03-23,ALLE,109.24163055419922,113.19000244140624,116.9000015258789,112.94000244140624,116.9000015258789,501900.0
2022-03-24,ALLE,108.66254425048828,112.58999633789062,113.62000274658205,111.68000030517578,113.62000274658205,607600.0
2022-03-25,ALLE,108.38267517089844,112.3000030517578,112.77999877929688,111.19000244140624,112.62999725341795,521400.0
2022-03-28,ALLE,109.52151489257812,113.4800033569336,113.76000213623048,111.51000213623048,112.0,432900.0
2022-03-29,ALLE,111.03672790527344,115.0500030517578,115.72000122070312,113.29000091552734,115.01000213623048,704400.0
2022-03-30,ALLE,109.3960418701172,113.3499984741211,115.87000274658205,112.8499984741211,114.58000183105467,742800.0
2022-03-31,ALLE,105.95057678222656,109.77999877929688,113.1500015258789,109.76000213623048,112.9499969482422,814100.0
2022-04-01,ALLE,107.62986755371094,111.5199966430664,111.69000244140624,109.0500030517578,110.79000091552734,602700.0
2022-04-04,ALLE,107.41755676269533,111.3000030517578,111.72000122070312,109.72000122070312,111.27999877929688,389900.0
2022-04-05,ALLE,106.28836822509766,110.12999725341795,111.7699966430664,109.68000030517578,110.70999908447266,468000.0
2022-04-06,ALLE,103.23860168457033,106.97000122070312,109.13999938964844,106.47000122070312,108.47000122070312,1026600.0
2022-04-07,ALLE,104.66696166992188,108.4499969482422,109.05999755859376,106.0,106.11000061035156,1006900.0
2022-04-08,ALLE,102.9780044555664,106.6999969482422,108.37999725341795,106.01000213623048,108.31999969482422,673000.0
2022-04-11,ALLE,102.80429077148438,106.5199966430664,107.79000091552734,106.20999908447266,106.30999755859376,570300.0
2022-04-12,ALLE,102.10940551757812,105.8000030517578,108.47000122070312,105.05999755859376,107.12999725341795,643600.0
2022-04-13,ALLE,104.41603088378906,108.19000244140624,108.56999969482422,105.8000030517578,105.8000030517578,826700.0
2022-04-14,ALLE,103.68254852294922,107.43000030517578,109.8499984741211,107.18000030517578,108.83000183105467,739800.0
2022-04-18,ALLE,102.8814926147461,106.5999984741211,108.19000244140624,106.1500015258789,106.88999938964844,343600.0
2022-04-19,ALLE,105.47766876220705,109.29000091552734,109.41000366210938,107.0999984741211,107.0999984741211,398100.0
2022-04-20,ALLE,108.66254425048828,112.58999633789062,113.16999816894533,110.4000015258789,110.4000015258789,626900.0
2022-04-21,ALLE,108.17999267578124,112.08999633789062,114.69000244140624,111.44000244140624,113.83999633789062,513900.0
2022-04-22,ALLE,110.51558685302734,114.51000213623048,116.30999755859376,113.05999755859376,114.31999969482422,1760200.0
2022-04-25,ALLE,110.71824645996094,114.72000122070312,114.75,111.37999725341795,114.04000091552734,1058200.0
2022-04-26,ALLE,110.24535369873048,114.2300033569336,116.93000030517578,112.30999755859376,114.31999969482422,1169000.0
2022-04-27,ALLE,111.972900390625,116.0199966430664,116.58999633789062,113.02999877929688,114.12999725341795,1863400.0
2022-04-28,ALLE,115.0419921875,119.1999969482422,120.4000015258789,115.23999786376952,116.88999938964844,1222500.0
2022-04-29,ALLE,110.25498962402344,114.23999786376952,118.88999938964844,114.01000213623048,118.20999908447266,891400.0
2022-05-02,ALLE,110.7761459350586,114.77999877929688,117.11000061035156,112.2699966430664,114.38999938964844,1064100.0
2022-05-03,ALLE,111.37452697753906,115.4000015258789,116.36000061035156,114.1999969482422,114.70999908447266,739600.0
2022-05-04,ALLE,114.32778930664062,118.45999908447266,118.56999969482422,112.69000244140624,115.81999969482422,1096100.0
2022-05-05,ALLE,109.791748046875,113.76000213623048,117.83999633789062,112.87000274658205,117.2699966430664,630800.0
2022-05-06,ALLE,108.64324188232422,112.56999969482422,113.0,110.11000061035156,113.0,795400.0
2022-05-09,ALLE,109.87859344482422,113.8499984741211,115.58999633789062,110.6999969482422,111.4800033569336,923600.0
2022-05-10,ALLE,106.84813690185548,110.70999908447266,115.62999725341795,110.5,114.93000030517578,763800.0
2022-05-11,ALLE,104.81172943115234,108.5999984741211,112.68000030517578,108.37000274658205,110.12999725341795,707500.0
2022-05-12,ALLE,107.3017349243164,111.18000030517578,111.26000213623048,107.51000213623048,108.01000213623048,800900.0
2022-05-13,ALLE,108.84591674804688,112.77999877929688,112.98999786376952,111.0500030517578,112.0,627300.0
2022-05-16,ALLE,107.85186004638672,111.75,112.75,109.6999969482422,112.06999969482422,458600.0
2022-05-17,ALLE,109.69522857666016,113.66000366210938,113.66999816894533,111.2300033569336,113.1500015258789,716900.0
2022-05-18,ALLE,105.35220336914062,109.16000366210938,112.0999984741211,108.77999877929688,112.0999984741211,511200.0
2022-05-19,ALLE,105.01439666748048,108.80999755859376,110.01000213623048,107.37000274658205,108.45999908447266,560100.0
2022-05-20,ALLE,105.27499389648438,109.08000183105467,109.77999877929688,106.77999877929688,109.77999877929688,696000.0
2022-05-23,ALLE,104.72486877441406,108.51000213623048,110.7699966430664,107.4499969482422,110.5,497600.0
2022-05-24,ALLE,104.2423095703125,108.01000213623048,108.73999786376952,105.05999755859376,108.08999633789062,622800.0
2022-05-25,ALLE,104.32917022705078,108.0999984741211,108.72000122070312,106.6500015258789,107.19000244140624,538700.0
2022-05-26,ALLE,106.91569519042967,110.77999877929688,111.55999755859376,109.16999816894533,109.31999969482422,583800.0
2022-05-27,ALLE,109.57940673828124,113.54000091552734,114.0199966430664,111.41999816894533,111.88999938964844,453200.0
2022-05-31,ALLE,107.75533294677734,111.6500015258789,112.7699966430664,110.43000030517578,111.97000122070312,1230500.0
2022-06-01,ALLE,107.93870544433594,111.83999633789062,112.69000244140624,110.4800033569336,112.47000122070312,513900.0
2022-06-02,ALLE,110.12953186035156,114.11000061035156,114.37000274658205,112.01000213623048,112.62000274658205,574700.0
2022-06-03,ALLE,107.55268096923828,111.44000244140624,113.7300033569336,110.98999786376952,112.7699966430664,1287000.0
2022-06-06,ALLE,108.17034149169922,112.08000183105467,112.86000061035156,111.11000061035156,112.0,1274700.0
2022-06-07,ALLE,109.40569305419922,113.36000061035156,113.4800033569336,110.22000122070312,111.12999725341795,638100.0
2022-06-08,ALLE,106.60685729980467,110.45999908447266,112.62000274658205,110.2300033569336,112.61000061035156,624300.0
2022-06-09,ALLE,104.7441864013672,108.52999877929688,111.12000274658205,108.51000213623048,110.12000274658205,383000.0
2022-06-10,ALLE,103.38336181640624,107.12000274658205,108.4000015258789,105.5500030517578,106.77999877929688,876100.0
2022-06-13,ALLE,99.52288818359376,103.12000274658205,104.94000244140624,102.4000015258789,104.88999938964844,845000.0
2022-06-14,ALLE,97.73741912841795,101.2699966430664,103.88999938964844,99.72000122070312,103.05999755859376,819800.0
2022-06-15,ALLE,97.57268524169922,100.69000244140624,102.23999786376952,99.4499969482422,101.33000183105467,726200.0
2022-06-16,ALLE,93.3864288330078,96.37000274658205,99.16000366210938,95.70999908447266,98.88999938964844,725800.0
2022-06-17,ALLE,92.7081069946289,95.66999816894533,96.9800033569336,94.27999877929688,96.58000183105467,1507600.0
2022-06-21,ALLE,92.13636016845705,95.08000183105467,97.16999816894533,93.33000183105467,96.56999969482422,1136700.0
2022-06-22,ALLE,92.49491119384766,95.4499969482422,95.91000366210938,93.0500030517578,93.68000030517578,816500.0
2022-06-23,ALLE,93.81279754638672,96.80999755859376,97.08000183105467,94.9000015258789,95.29000091552734,655600.0
2022-06-24,ALLE,96.51642608642578,99.5999984741211,99.87999725341795,97.01000213623048,97.6500015258789,967300.0
2022-06-27,ALLE,96.16758728027344,99.23999786376952,100.45999908447266,99.04000091552734,100.20999908447266,833900.0
2022-06-28,ALLE,95.35358428955078,98.4000015258789,100.3499984741211,98.11000061035156,99.30999755859376,529400.0
2022-06-29,ALLE,95.34390258789062,98.38999938964844,98.87000274658205,96.70999908447266,98.43000030517578,538200.0
2022-06-30,ALLE,94.86906433105467,97.9000015258789,98.8000030517578,96.9000015258789,97.52999877929688,845600.0
2022-07-01,ALLE,96.52611541748048,99.61000061035156,100.04000091552734,97.2300033569336,98.08000183105467,591000.0
2022-07-05,ALLE,97.30135345458984,100.41000366210938,100.5199966430664,97.56999969482422,98.5500030517578,578600.0
2022-07-06,ALLE,97.58238220214844,100.6999969482422,101.4499969482422,99.19000244140624,101.01000213623048,538900.0
2022-07-07,ALLE,97.8827896118164,101.01000213623048,101.33999633789062,99.4499969482422,100.9499969482422,378700.0
2022-07-08,ALLE,95.48926544189452,98.54000091552734,100.68000030517578,97.91000366210938,100.1500015258789,617800.0
2022-07-11,ALLE,94.859375,97.88999938964844,98.6999969482422,96.87999725341795,97.08999633789062,455300.0
2022-07-12,ALLE,93.90972137451172,96.91000366210938,99.27999877929688,95.95999908447266,97.52999877929688,774300.0
2022-07-13,ALLE,92.5045928955078,95.45999908447266,96.36000061035156,93.4000015258789,94.91999816894533,731300.0
2022-07-14,ALLE,92.64027404785156,95.5999984741211,95.6999969482422,93.62000274658205,93.83000183105467,516800.0
2022-07-15,ALLE,94.00662231445312,97.01000213623048,97.63999938964844,96.06999969482422,97.33000183105467,388300.0
2022-07-18,ALLE,92.68872833251952,95.6500015258789,97.41000366210938,95.13999938964844,97.19000244140624,654300.0
2022-07-19,ALLE,97.37886810302734,100.48999786376952,100.7699966430664,96.9499969482422,97.16999816894533,536000.0
2022-07-20,ALLE,98.46420288085938,101.61000061035156,101.93000030517578,100.01000213623048,100.77999877929688,458900.0
2022-07-21,ALLE,100.25692749023438,103.45999908447266,103.5500030517578,100.88999938964844,101.58000183105467,692300.0
2022-07-22,ALLE,100.18910217285156,103.38999938964844,104.81999969482422,102.70999908447266,103.98999786376952,448800.0
2022-07-25,ALLE,99.82086181640624,103.01000213623048,103.62999725341795,102.2699966430664,103.20999908447266,398600.0
2022-07-26,ALLE,99.51077270507812,102.69000244140624,102.87000274658205,101.12999725341795,102.58000183105467,532300.0
2022-07-27,ALLE,100.96432495117188,104.19000244140624,104.73999786376952,102.38999938964844,103.38999938964844,743100.0
2022-07-28,ALLE,101.08059692382812,104.30999755859376,104.9000015258789,99.9499969482422,103.5500030517578,1093100.0
2022-07-29,ALLE,102.42757415771484,105.6999969482422,106.43000030517578,102.45999908447266,104.66999816894533,999900.0
2022-08-01,ALLE,102.10779571533205,105.37000274658205,107.5500030517578,103.8499984741211,104.68000030517578,1046800.0
2022-08-02,ALLE,99.5592269897461,102.73999786376952,105.41999816894533,102.7300033569336,104.91000366210938,529900.0
2022-08-03,ALLE,100.32476043701172,103.52999877929688,104.22000122070312,102.5500030517578,102.93000030517578,504700.0
2022-08-04,ALLE,100.0437469482422,103.23999786376952,104.12000274658205,102.9800033569336,103.12999725341795,592300.0
2022-08-05,ALLE,99.05532836914062,102.22000122070312,102.68000030517578,101.0,102.06999969482422,557900.0
2022-08-08,ALLE,99.6852035522461,102.87000274658205,104.06999969482422,102.43000030517578,102.83000183105467,506200.0
2022-08-09,ALLE,96.07067108154295,99.13999938964844,102.44000244140624,98.9000015258789,102.44000244140624,808400.0
2022-08-10,ALLE,98.71615600585938,101.87000274658205,102.43000030517578,100.72000122070312,101.08999633789062,791100.0
2022-08-11,ALLE,99.6464385986328,102.83000183105467,103.8499984741211,102.26000213623048,102.72000122070312,632300.0
2022-08-12,ALLE,103.11560821533205,106.41000366210938,106.48999786376952,102.91999816894533,103.94000244140624,619800.0
2022-08-15,ALLE,103.88114166259766,107.1999969482422,107.44000244140624,105.4000015258789,105.91000366210938,612100.0
2022-08-16,ALLE,105.10213470458984,108.45999908447266,109.3000030517578,106.36000061035156,106.45999908447266,673800.0
2022-08-17,ALLE,105.208740234375,108.56999969482422,109.19000244140624,106.41999816894533,107.2300033569336,972800.0
2022-08-18,ALLE,105.73201751708984,109.11000061035156,109.16999816894533,108.43000030517578,108.5999984741211,466100.0
2022-08-19,ALLE,103.15435028076172,106.4499969482422,108.3000030517578,106.06999969482422,108.3000030517578,565700.0
2022-08-22,ALLE,99.94684600830078,103.13999938964844,104.98999786376952,103.01000213623048,104.98999786376952,316900.0
2022-08-23,ALLE,98.7646026611328,101.91999816894533,103.37000274658205,101.86000061035156,102.79000091552734,369600.0
2022-08-24,ALLE,98.71615600585938,101.87000274658205,102.20999908447266,100.95999908447266,101.58999633789062,460300.0
2022-08-25,ALLE,100.12126159667967,103.31999969482422,103.4800033569336,101.80999755859376,101.80999755859376,528100.0
2022-08-26,ALLE,94.63648986816406,97.66000366210938,103.79000091552734,97.66000366210938,103.27999877929688,742000.0
2022-08-29,ALLE,93.72560119628906,96.72000122070312,97.4499969482422,96.25,96.91999816894533,532000.0
2022-08-30,ALLE,93.696533203125,96.69000244140624,97.6999969482422,95.43000030517578,97.41000366210938,503200.0
2022-08-31,ALLE,92.15575408935548,95.0999984741211,97.8000030517578,94.8499984741211,97.44000244140624,979100.0
2022-09-01,ALLE,92.7662582397461,95.7300033569336,95.94000244140624,93.72000122070312,94.9000015258789,664400.0
2022-09-02,ALLE,91.95225524902344,94.88999938964844,97.5999984741211,94.4000015258789,97.5999984741211,402300.0
2022-09-06,ALLE,91.70999145507812,94.63999938964844,95.44000244140624,93.66000366210938,94.91999816894533,569900.0
2022-09-07,ALLE,94.9659652709961,98.0,98.0199966430664,94.52999877929688,95.0,706500.0
2022-09-08,ALLE,95.111328125,98.1500015258789,98.83999633789062,96.2300033569336,96.94000244140624,535600.0
2022-09-09,ALLE,96.54550170898438,99.62999725341795,99.94000244140624,98.58000183105467,98.58000183105467,553100.0
2022-09-12,ALLE,98.07658386230467,101.20999908447266,102.16999816894533,99.94000244140624,100.37999725341795,889600.0
2022-09-13,ALLE,92.92129516601562,95.88999938964844,98.29000091552734,95.66000366210938,97.98999786376952,756900.0
2022-09-14,ALLE,92.2042007446289,95.1500015258789,95.91999816894533,93.81999969482422,95.61000061035156,908400.0
2022-09-15,ALLE,90.65676879882812,93.1500015258789,96.5,92.97000122070312,94.69000244140624,759400.0
2022-09-16,ALLE,87.28936767578125,89.69000244140625,92.11000061035156,89.55999755859375,92.05999755859376,2627200.0
2022-09-19,ALLE,89.74193572998047,92.20999908447266,92.22000122070312,89.01000213623047,89.11000061035156,546100.0
2022-09-20,ALLE,88.66162109375,91.0999984741211,91.4000015258789,89.0199966430664,91.20999908447266,1139200.0
2022-09-21,ALLE,88.69082641601562,91.12999725341795,94.13999938964844,91.12999725341795,91.6999969482422,1252700.0
2022-09-22,ALLE,88.20420837402344,90.62999725341795,91.54000091552734,89.87000274658203,90.7699966430664,1316200.0
2022-09-23,ALLE,89.57647705078125,92.04000091552734,92.29000091552734,89.5,89.98999786376953,1166500.0
2022-09-26,ALLE,87.77599334716797,90.19000244140624,92.8499984741211,89.7699966430664,92.18000030517578,895500.0
2022-09-27,ALLE,86.60811614990234,88.98999786376953,91.43000030517578,88.54000091552734,91.23999786376952,952300.0
2022-09-28,ALLE,89.34290313720703,91.8000030517578,92.22000122070312,89.37999725341797,90.05000305175781,763500.0
2022-09-29,ALLE,86.880615234375,89.2699966430664,90.58999633789062,88.4000015258789,90.58999633789062,919500.0
2022-09-30,ALLE,87.27963256835938,89.68000030517578,91.5,88.29000091552734,89.4000015258789,837400.0
2022-10-03,ALLE,89.9754867553711,92.4499969482422,93.54000091552734,90.08999633789062,90.2699966430664,908500.0
2022-10-04,ALLE,93.2747573852539,95.83999633789062,95.91000366210938,93.5199966430664,93.5199966430664,958700.0
2022-10-05,ALLE,93.3915557861328,95.95999908447266,96.9499969482422,94.16999816894533,94.47000122070312,808200.0
2022-10-06,ALLE,91.88304138183594,94.41000366210938,96.38999938964844,93.98999786376952,95.8499984741211,532600.0
2022-10-07,ALLE,89.94630432128906,92.41999816894533,93.68000030517578,91.4800033569336,93.0999984741211,615600.0
2022-10-10,ALLE,89.3331527709961,91.79000091552734,93.48999786376952,91.0199966430664,93.12999725341795,389800.0
2022-10-11,ALLE,89.12879180908203,91.58000183105467,92.83000183105467,90.58000183105467,91.29000091552734,609600.0
2022-10-12,ALLE,88.07769012451172,90.5,91.43000030517578,89.93000030517578,91.22000122070312,730000.0
2022-10-13,ALLE,89.73219299316406,92.1999969482422,92.62999725341795,87.33000183105469,89.0,831600.0
2022-10-14,ALLE,87.5326919555664,89.94000244140625,93.9000015258789,89.63999938964844,92.8499984741211,684500.0
2022-10-17,ALLE,91.02658081054688,93.52999877929688,93.9000015258789,91.8000030517578,91.8000030517578,713400.0
2022-10-18,ALLE,92.6324234008789,95.18000030517578,96.62999725341795,94.48999786376952,95.83000183105467,897000.0
2022-10-19,ALLE,89.64459991455078,92.11000061035156,94.5500030517578,91.95999908447266,94.16000366210938,767700.0
2022-10-20,ALLE,87.39644622802734,89.80000305175781,91.8499984741211,89.58999633789062,91.8499984741211,795400.0
2022-10-21,ALLE,90.306396484375,92.79000091552734,93.20999908447266,88.81999969482422,90.0199966430664,681300.0
2022-10-24,ALLE,91.83438110351562,94.36000061035156,94.83000183105467,92.13999938964844,93.62000274658205,486900.0
2022-10-25,ALLE,94.92926788330078,97.54000091552734,97.98999786376952,94.4000015258789,94.4000015258789,994000.0
2022-10-26,ALLE,94.7248764038086,97.33000183105467,98.7699966430664,96.58000183105467,98.08999633789062,898100.0
2022-10-27,ALLE,100.69080352783205,103.45999908447266,105.06999969482422,100.5,105.06999969482422,1575800.0
2022-10-28,ALLE,103.34774017333984,106.19000244140624,106.7300033569336,101.8499984741211,103.45999908447266,860300.0
2022-10-31,ALLE,101.96573638916016,104.7699966430664,106.22000122070312,103.72000122070312,105.27999877929688,864300.0
2022-11-01,ALLE,103.70782470703124,106.55999755859376,107.91999816894533,105.7300033569336,107.23999786376952,790100.0
2022-11-02,ALLE,99.27960968017578,102.01000213623048,106.44000244140624,101.8499984741211,106.23999786376952,1118400.0
2022-11-03,ALLE,99.6007843017578,102.33999633789062,103.18000030517578,100.19000244140624,100.72000122070312,1076400.0
2022-11-04,ALLE,100.35991668701172,103.12000274658205,104.7699966430664,100.87999725341795,104.0999984741211,804200.0
2022-11-07,ALLE,104.20417785644533,107.06999969482422,107.3499984741211,102.76000213623048,103.5,775800.0
2022-11-08,ALLE,103.92195129394533,106.77999877929688,109.23999786376952,105.7300033569336,107.5500030517578,610100.0
2022-11-09,ALLE,101.57645416259766,104.37000274658205,106.72000122070312,103.9800033569336,105.91999816894533,530100.0
2022-11-10,ALLE,110.92923736572266,113.9800033569336,114.2300033569336,107.79000091552734,108.79000091552734,1323100.0
2022-11-11,ALLE,110.53019714355467,113.56999969482422,116.9800033569336,113.16999816894533,114.31999969482422,993700.0
2022-11-14,ALLE,107.98033142089844,110.9499969482422,113.9800033569336,110.79000091552734,112.87000274658205,567600.0
2022-11-15,ALLE,109.62509155273438,112.63999938964844,113.76000213623048,111.54000091552734,112.83000183105467,506700.0
2022-11-16,ALLE,108.07765197753906,111.0500030517578,112.81999969482422,110.16999816894533,112.38999938964844,467400.0
2022-11-17,ALLE,107.80514526367188,110.7699966430664,110.79000091552734,107.72000122070312,109.41999816894533,591900.0
2022-11-18,ALLE,109.93653106689452,112.95999908447266,113.12000274658205,111.18000030517578,112.41000366210938,681600.0
2022-11-21,ALLE,109.64456176757812,112.66000366210938,113.44000244140624,112.01000213623048,112.68000030517578,550800.0
2022-11-22,ALLE,110.89030456542967,113.94000244140624,114.36000061035156,112.9000015258789,113.29000091552734,440800.0
2022-11-23,ALLE,110.93895721435548,113.98999786376952,114.9800033569336,113.55999755859376,114.29000091552734,300100.0
2022-11-25,ALLE,111.26011657714844,114.31999969482422,114.37000274658205,112.58000183105467,113.41999816894533,192400.0
2022-11-28,ALLE,109.24552917480467,112.25,113.80999755859376,111.61000061035156,113.41000366210938,502500.0
2022-11-29,ALLE,107.80514526367188,110.7699966430664,112.86000061035156,110.73999786376952,111.81999969482422,349500.0
2022-11-30,ALLE,110.60806274414062,113.6500015258789,113.66999816894533,108.76000213623048,110.3499984741211,896700.0
2022-12-01,ALLE,111.007080078125,114.05999755859376,116.18000030517578,114.0,115.12000274658205,521200.0
2022-12-02,ALLE,111.45477294921876,114.5199966430664,115.0199966430664,112.44000244140624,112.62999725341795,286300.0
2022-12-05,ALLE,108.04845428466795,111.0199966430664,112.48999786376952,109.6999969482422,112.2699966430664,752400.0
2022-12-06,ALLE,106.24797058105467,109.16999816894533,111.37999725341795,107.48999786376952,111.37999725341795,423400.0
2022-12-07,ALLE,106.22850799560548,109.1500015258789,109.83000183105467,108.05999755859376,109.23999786376952,575800.0
2022-12-08,ALLE,107.89273834228516,110.86000061035156,112.30999755859376,109.7699966430664,110.0,463100.0
2022-12-09,ALLE,106.20904541015624,109.12999725341795,111.47000122070312,109.0500030517578,110.19000244140624,383700.0
2022-12-12,ALLE,107.299072265625,110.25,110.80999755859376,108.1999969482422,109.08000183105467,692100.0
